OTU ID	WINDMILL_farm-Control	WINDMILL_farm-Drought	Castle_Field_West_W-Control	Castle_Field_West_W-Drought	Jemma_6-Control	Jemma_6-Drought	Jemma_9-Control	Jemma_9-Drought	Lardon Chase-Control	Lardon Chase-Drought	Kingdom	Phylum	Class	Order	Family	Genus	Species
59ca5961cd06cc09de814a089edd2a50	6	17	0	0	0	2	0	0	4	22	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Schwanniomyces	NA
5a033224a7e68eacb39fcbb82ded5420	0	0	8	10	17	47	6	3	0	3	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Tyroliella	NA
5a62bc9e5495a094c8b0067a88784697	0	0	0	3	6	40	0	0	0	0	Fungi	Ascomycota	Laboulbeniomycetes	Pyxidiophorales	Pyxidiophorales_fam_Incertae_sedis	Pyxidiophorales_gen_Incertae_sedis	NA
5b65eb2b4f1e4806cfc066e2f8cb77c2	0	218	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnum	NA
5bf0e592cb669a38962a5f63267d941d	35	0	17	46	121	70	189	55	117	206	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS11	GS11_fam_Incertae_sedis	GS11_gen_Incertae_sedis	NA
5c80c8357673a3ee2d06459e15eba1b0	0	0	0	0	0	1	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Gymnopilus	NA
5cd1fa3bc862f330807a42066b777103	10	16	0	0	0	17	19	30	108	235	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Malbranchea	NA
5d39684ee3ba1bb8912ea413e0944aba	682	903	794	308	309	97	194	58	14	45	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	NA
5d723578b75bc2c43120f2d5ae57fdf2	0	16	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	NA	NA
5de946849ad4564eade890da05322858	682	420	1551	714	831	962	723	349	1090	937	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Hypocreales_gen_Incertae_sedis	NA
5df88103cdf16b5d87d5749015f1a9fe	69	0	184	152	135	193	65	181	331	200	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Verruciconidia	NA
5f682c83f2571a44dfe030f00cf79ea1	0	0	0	0	0	0	0	0	12	0	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	NA
5fad617351582fcac5b4bfd22f88d7fa	26	11	0	0	0	0	0	24	3	13	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	NA
605ed19ea5f794b16eaaa1a315e71a1e	0	0	0	5	0	2	8	36	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Pseudocoleophoma	NA
61a029fa7ddc724c0d17280c088e2a84	0	0	0	10	0	15	0	14	0	0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Clarireedia	NA
61bc42f0287d4f48c2a33a85ee775e90	4	0	32	13	48	61	12	26	25	58	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
6235c763780c24dec676ec4618f8f79e	0	9	0	0	0	0	0	0	0	4	Fungi	Basidiomycota	Exobasidiomycetes	Georgefischeriales	Tilletiariaceae	Tilletiaria	NA
62e2d041c6b164dc81afa9cf6ddb720e	0	0	0	0	0	0	0	0	8	0	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Zaanenomyces	NA
63b7b438c65577bc890452675e99d066	0	11	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Valsonectria	NA
63bdffeea1f396a235a0aec44c29ae1f	0	9	0	0	0	0	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales	Tremellodendropsidales_fam_Incertae_sedis	Tremellodendropsidales_gen_Incertae_sedis	NA
647154b80540bbbfa6eaa05091ba90da	22	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Roussoellaceae	Neoroussoella	NA
64b4faca47c9d98bb9f266c16036ec75	0	0	0	0	22	17	0	0	0	0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	NA	NA
64ec13fa164c85826b47029f2f253dfe	3	15	324	13	12	14	0	15	17	44	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA
6561b49957472649f70f2e0e30fd9df0	238	478	0	0	68	48	88	89	0	0	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Lecythophora	NA
6591310442e0d49d0b3ad91a17b7e6aa	0	12	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Lasiosphaeria	NA
6625e41458e5dd84951cd31df06c96b4	0	0	2	0	0	0	0	0	0	0	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	NA
66aceda0c5cae5a5b8703daa4120073c	0	0	0	0	0	0	0	0	0	3	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Trichophaeopsis	NA
673a3d6938de939c639b96e68bb551ee	0	0	5	0	0	0	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	NA	NA
684669058da3039f55d4e2dc13d8c35d	0	0	0	0	0	0	0	3	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Nectriopsis	NA
68762b472030e92a3a11dd5d47e26eb4	732	420	436	437	669	469	2230	679	587	1104	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	NA
68ab80d0fe4c7733159df7e7283ef8a7	40	37	22	0	0	0	0	0	38	0	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomiaceae_gen_Incertae_sedis	NA
68ae26cfe4e3fa63ed09f261004f94e7	0	3	0	0	0	0	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacinaceae_gen_Incertae_sedis	NA
693d75b29e80ab97ade28ce78bf8deda	0	0	0	0	32	9	0	0	28	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	NA
69973523e46063873295aa5a09fa983b	18	19	114	33	23	43	57	42	28	46	Fungi	Basidiomycota	Agaricomycetes	Agaricomycetes_ord_Incertae_sedis	Agaricomycetes_fam_Incertae_sedis	Agaricomycetes_gen_Incertae_sedis	NA
69e1a4356e17f4407e0877b4f4a2bbdb	0	12	0	0	8	5	0	1	0	0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Herpotrichiellaceae_gen_Incertae_sedis	NA
6a2134c6a53fedf045a948f485ef3744	27	12	0	3	0	0	0	0	32	7	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	Branch03	Branch03_fam_Incertae_sedis	Branch03_gen_Incertae_sedis	NA
6a6cf9a2d9af63078339d38479e5c91b	0	0	0	0	0	0	0	4	0	0	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Neoarthropsidaceae	Albidomyces	NA
6bdb0fc4b430b5ea280b68444a744355	8	7	10	10	0	1	0	0	7	4	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS05	GS05_fam_Incertae_sedis	GS05_gen_Incertae_sedis	NA
6be87d7c41aee73c60c89ead5bf2a40f	0	0	41	0	0	0	0	0	0	0	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS02	GS02_fam_Incertae_sedis	GS02_gen_Incertae_sedis	NA
6c8039f4ee29c76364e5ac87ea85407e	0	0	0	0	9	95	0	0	356	215	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	NA
6e2aaa42fb80fe7678812bc7ebe67446	15	20	0	5	0	0	0	0	0	5	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	NA
6e49b44b2acaec155cc49b818ae1262c	16	9	70	47	176	84	31	30	19	0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cistella	NA
6efd26f2a837fac945d3f77884816e1a	0	0	0	0	0	4	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	NA
6f65cb830a392a190aa7075e3a85d769	0	0	70	11	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Melanocarpus	NA
6f708c841d5ee49c5974e6bacbb8d989	286	469	189	333	229	253	81	135	93	234	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiales_fam_Incertae_sedis	Rhizophydiales_gen_Incertae_sedis	NA
702f8e95ffd5ee4a320195ba205944ed	15	36	0	0	0	14	0	0	0	4	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbiliaceae_gen_Incertae_sedis	NA
70c83d2b4becd594f85eb7bd0d886678	0	0	15	16	0	3	18	115	0	4	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	NA
717ffbcd1e73fb7e5d160847dae7ea8f	8	0	12	48	37	34	0	5	62	50	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Chaetasbolisia	NA
71d1e24a1cca99179ec9b41dd35bb38f	0	2	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Keratinophyton	NA
73fb920714c51cfe5d81549b7ae7a923	109	12	0	48	16	23	0	0	214	110	Fungi	Ascomycota	Sordariomycetes	Sordariales	Neoschizotheciaceae	Neoschizothecium	NA
742dd7c6630a18d0c2434ac00a9c2f1f	0	0	5	334	130	290	19	65	181	175	Fungi	Ascomycota	Sordariomycetes	Sordariales	Bombardiaceae	Ramophialophora	NA
744f18001bc21e805ad5ac4b45df5019	0	0	14	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Savoryellales	Savoryellaceae	NA	NA
750f0f6cd4aaa9b79dd89cd4ad921316	0	7	0	0	0	2	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Xylariales_gen_Incertae_sedis	NA
76d9f733cdebb495a00597e517574ff6	0	0	0	11	0	0	0	0	0	6	Fungi	Ascomycota	Sordariomycetes	Xylariomycetidae_ord_Incertae_sedis	Xylariomycetidae_fam_Incertae_sedis	Calceomyces	NA
7730d1e3203a45c7857c6de38db9d22f	0	0	0	0	0	2	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon	NA
77c8eba0ae92b8b1f151646e1402d27c	0	0	0	0	0	0	0	2	0	12	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	NA
77f65ffe5653d81e1fe29164c3534329	0	8	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Junewangiaceae	Junewangiaceae_gen_Incertae_sedis	NA
78baeb4acaf2da94c88c9c8a227cbbdb	25	0	41	15	0	5	0	31	15	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
78f786d4727376c9fabac62063509ad8	0	0	8	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiaceae	Chaetocapnodium	NA
7902a69089f69b1838947eac2af665ce	0	4	0	0	0	0	0	0	0	3	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
7a2bde330f1aaeddc77940a3fd8255aa	0	0	0	18	0	7	15	0	0	0	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Olpidium	NA
7a43cd1d992604b65cc0ad278bf29be7	0	0	1	0	0	15	9	0	0	2	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS08	GS08_fam_Incertae_sedis	GS08_gen_Incertae_sedis	NA
7a81cc149fbb7b386d41e4fc2e92143e	0	0	28	70	22	49	0	15	30	0	Fungi	Mucoromycota	Endogonomycetes	Endogonomycetes_ord_Incertae_sedis	Endogonomycetes_fam_Incertae_sedis	Endogonomycetes_gen_Incertae_sedis	NA
7b29cfa38d0c487b92de212b831f8d1d	0	0	0	7	0	0	0	0	11	0	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	NA
7b48ad32875476094a6b0d1407e1c7d1	0	19	0	0	0	0	0	0	0	56	Fungi	Ascomycota	Ascomycota_cls_Incertae_sedis	Ascomycota_ord_Incertae_sedis	Ascomycota_fam_Incertae_sedis	Phaeodactylium	NA
7b7adf1202969cb0f894d7c424929812	415	140	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pyrenochaetopsidaceae	Xenopyrenochaetopsis	NA
7bb6e2a4259939a5bbc75575e37c169e	0	0	0	5	0	0	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coprinus	NA
7bd71a6186f8e327df0681e09427a03a	18	16	17	0	0	0	0	0	0	2	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Oliveoniaceae	Oliveonia	NA
7d6a1318ec6d590cb1ae1bb8df1e1503	161	545	211	26	331	299	755	795	47	49	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora	NA
7dfd6241572f38ff973152865fad0f76	0	36	0	0	46	37	0	0	41	0	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	NA
7e99a0575f125fada521b8f004370b19	0	0	0	0	0	0	43	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	NA	NA
7f6a646bd13e8ed2a7fbfee905422f94	18	0	34	68	0	5	0	0	28	12	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thelonectria	NA
7f6fba2f705086580fb096a58e760022	411	401	134	126	197	242	691	358	576	207	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
7f7559ffdfed8813ffb0fda2f9e72120	0	6	33	0	0	7	0	0	0	0	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanorales_fam_Incertae_sedis	Lecanorales_gen_Incertae_sedis	NA
7f7ae4fd6dac6067cc1825dafb9ef135	0	0	0	0	0	0	0	0	32	0	Fungi	Basidiobolomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	NA
7fbb93d82e4abea98be2b43aa3e311fd	5830	4872	4767	4494	4072	3910	4881	4178	3529	4229	Fungi	NA	NA	NA	NA	NA	NA
80216773366d30b288096eef0a0b2df6	5	0	0	7	0	4	0	0	33	50	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Alfaria	NA
8057ebebd7e29c7569a5496f8b58ce4a	0	0	0	0	0	8	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Xenoanthostomella	NA
8129d5624ad658f89f957916068e881e	0	0	0	0	18	27	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Efibulobasidium	NA
8150261c77d39519d7d1c1534c410b0b	0	0	0	11	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Remersonia	NA
81b7437613ba69074c87b05ebdf96b15	62	86	179	110	65	40	0	0	60	25	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Gliomastix	NA
8291c6d8299999b327fa8ffde491ee2e	0	5	0	0	22	3	0	7	0	0	Fungi	Ascomycota	Leotiomycetes	Leotiomycetes_ord_Incertae_sedis	Leotiomycetes_fam_Incertae_sedis	Leotiomycetes_gen_Incertae_sedis	NA
833776994fa609a9c2474e6f2d887f57	8	0	10	5	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dacampiaceae	Aaosphaeria	NA
837e872dd77fdb9ecc4a8229379c515a	0	14	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	NA	NA
8394e2c4ebc1a5abcdcc46bb6b3ed716	8	0	87	29	27	10	6	2	135	108	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotryaceae_gen_Incertae_sedis	NA
83ad316b90ae6e7b452c6eef37b99d18	185	35	17	5	10	97	40	14	16	10	Fungi	Basidiomycota	Basidiomycota_cls_Incertae_sedis	Basidiomycota_ord_Incertae_sedis	Basidiomycota_fam_Incertae_sedis	Basidiomycota_gen_Incertae_sedis	NA
83b953fa09aa85cee099106db66ec014	0	0	51	0	0	1	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Harzia	NA
83bddc778834b1a3c1767f0623569410	26	56	301	31	143	72	28	124	45	0	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_gen_Incertae_sedis	NA
83ddbe932d3a194939266f2685cbc2a2	17	0	0	0	0	2	0	0	36	33	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Striatibotrys	NA
83de4cdc62445bfabacb669a405e401c	15	28	51	46	29	15	7	7	20	20	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	NA
8477293711ae769ad34a86f51ba4611b	0	39	49	111	52	67	107	63	174	100	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Botryotrichum	NA
858f6f6827508f4cdca77c8af64e15bd	3	0	58	96	25	3	0	14	7	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	NA
877b1af763b33a78fb580907ccc60521	0	9	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Neobarya	NA
87a9de3d5b0929d3b3e6b631761bcdd4	0	0	5	0	0	0	0	0	0	0	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	NA	NA
88673f857215d6cd76d9051f1fc037ab	21	13	48	21	39	60	0	0	18	4	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	NA
8901f9b22f058ba3b7a1355e4dac18e7	0	0	0	0	5	16	0	0	0	0	Fungi	Basidiomycota	Microbotryomycetes	Heterogastridiales	Heterogastridiaceae	Pycnopulvinus	NA
8998880dcc74089f6f363face9567c24	31	15	21	100	0	0	0	9	0	30	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Xenodidymella	NA
89f6c521f1924a47fbc710dab84c3f53	0	0	257	295	49	37	106	79	228	20	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidiaceae_gen_Incertae_sedis	NA
8a3eaa5f957eb0704cb2ad7d4c583e10	1606	216	461	1056	1212	2112	67	36	2431	2357	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	NA	NA
8b4d47e7e037f7286fce9f33db76802c	106	21	0	0	0	0	0	6	19	0	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Podospora	NA
8b67ddff58f5a97e0d5da12fcca0bf82	18	41	6	10	21	0	0	0	84	16	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	NA
8b68fe39fd1d686b5ef773b7a5f18f64	0	0	9	0	10	11	0	0	0	0	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	NA
8bc8319d4d1174627488f679fa9b1678	0	0	0	3	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Isthmomyces	NA
8be1b9a8120cb0a9696dfdec558dcdac	25	60	0	0	0	0	32	27	29	194	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pyronemataceae_gen_Incertae_sedis	NA
8cb7da06eb4bbdc07bbf6999b2234989	0	0	0	0	0	0	121	58	0	0	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	Cotylidia	NA
8cb80da343eac60b759fe91124c5e657	0	0	0	0	0	8	0	0	0	0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Articulospora	NA
8ce621ca0700b2883f244fee308464c8	12	13	0	0	0	0	0	0	0	0	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	Tetragoniomyces	NA
8d6e86da10900d5a599c25803dfb843e	0	0	0	0	0	0	0	0	47	0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Calloriaceae	Calloria	NA
8d85cb5dde0aa00bae2d9ff6d00bdcf7	0	13	0	0	0	2	0	0	20	5	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Castanedomyces	NA
8dc43252e3193f1f19e8b2e3c4d6b03b	0	0	0	0	0	17	0	0	1010	759	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	NA	NA	NA
8dfba7769ddcef38940d5729cbe68344	0	0	0	0	0	0	0	4	0	0	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pseudombrophilaceae	Heydenia	NA
8ea5944809f6d7f574ce6195f229812d	0	0	0	0	0	0	0	0	36	22	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Striaticonidium	NA
8ee66681c859c648c2eec272e3d75229	0	0	0	35	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	NA
8fabad4be5c029e2b8c12f145fdcd8a8	43	32	258	130	141	56	29	7	17	18	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	NA
8faf977eab30e229c4ba0eec5059a410	0	0	0	0	0	37	0	0	0	4	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Tilachlidiaceae	Tilachlidium	NA
90b749b231e3544d13112a344ef1ab15	25	24	10	26	86	11	14	9	18	6	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
922e85233300c01321e0056c3a5e5618	4	14	0	0	5	0	4	0	0	2	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	NA
92b98bc792e86cd8e60b259576e96eee	0	0	0	0	0	0	0	0	109	2	Fungi	Monoblepharomycota	Monoblepharidomycetes	Monoblepharidales	Monoblepharidales_fam_Incertae_sedis	Monoblepharidales_gen_Incertae_sedis	NA
93af5ea5e05de4a0f7e202b93fdca250	0	0	6	14	45	26	24	68	0	0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	NA
94e50809d1d72f6fe669df0933bcff19	0	0	0	0	0	2	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Auriculariales_gen_Incertae_sedis	NA
951d85089f04a90b97d870b0fb038eb6	65	186	11	175	59	137	47	98	325	325	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	NA
9678d06ab998c2fa17fdd83bfffe078a	4	0	0	17	3	1	0	0	12	16	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Leucothecium	NA
972d6aeab20275d15b750770502a6fbf	0	0	0	0	0	0	0	0	34	19	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	Pleurotheciella	NA
9747323b6d072879b58147a0a949e98b	37	179	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Camposporium	NA
9756c1c840661e8d07d806736b548ad2	3	18	29	39	0	1	0	0	0	0	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriales_fam_Incertae_sedis	Kriegeriales_gen_Incertae_sedis	NA
9763ddec108314ca13da7eef6f141bef	22	10	0	0	0	0	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Schizoporaceae_gen_Incertae_sedis	NA
9800f9d9365267be694661ee7238b1ef	0	0	218	12	25	80	0	8	6	3	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Kurtzmanomyces	NA
9894d9c9e30c524e700ff9d18e5cc667	0	0	0	3	0	0	0	0	0	0	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	NA
990ba543ccff9e35f7d1c683775446d7	0	0	0	0	0	0	0	5	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Stephanonectria	NA
99a0676233b971c86f089f975a55e20c	81	55	108	372	4	30	224	288	100	27	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	NA
99ba53a1c85d3cc78ae7165c0e302dc9	5	26	0	49	31	54	24	17	24	38	Fungi	Basidiomycota	NA	NA	NA	NA	NA
9a21b7d1fb11882a5877240d8b82556b	3	0	0	0	0	0	0	0	14	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Myrotheciomycetaceae	Trichothecium	NA
9b7587de2309430782614e943a29a372	0	9	9	2	0	0	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	NA
9b75f399f75c984ee308f3d08af6382b	0	0	0	0	0	5	0	0	0	0	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	NA
9c06cab9acbc4695b9bc648502b4446b	7	0	9	6	0	5	0	5	3	18	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	NA
9c778b2e854c5e8b21856bed6c82e556	0	0	0	0	0	3	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Xylariales	Lopadostomataceae	Lopadostoma	NA
9c7867780f33f71df1d71a7f2e649636	14	12	0	10	30	19	0	9	20	6	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Microbotryomycetes_gen_Incertae_sedis	NA
9ca316862c3d4d56531b1dcfdc7ff5be	22	4	157	108	0	1	6	27	42	34	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS10	GS10_fam_Incertae_sedis	GS10_gen_Incertae_sedis	NA
9cb8f060dfeb7f69b8bbc41eab426773	0	0	13	0	0	0	0	0	12	9	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolaceae_gen_Incertae_sedis	NA
9dac46abfb3e99404b9e76c988567c66	0	0	0	0	0	1	0	0	0	0	Fungi	Chytridiomycota	Lobulomycetes	Lobulomycetales	Alogomycetaceae	Alogomyces	NA
9e1bc2e1a93bd79cc1ce594414c04b55	0	0	0	7	0	0	0	0	0	0	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	NA	NA
9e90f9c074a3877cc625e3c449a6d63c	0	0	2	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascales_fam_Incertae_sedis	Microascales_gen_Incertae_sedis	NA
